system:index,AREA,BEGAN,COUNTRY,DEAD,DISPLACED,ENDED,GLIDENUMBE,ID,LAT,LONG,MAINCAUSE,MAINCAUSEF,OTHERCOUNT,SEVERITY,VALIDATION,.geo
00000000000000000f1b,233546.842,6/13/1996,China,340,37770,6/25/1996,0,1078,25.159599,111.292118,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[111.29211691434467,25.159599251160838]}"
00000000000000000f1d,236745.2405,6/30/1996,China,43,271200,7/8/1996,0,1083,30.893948,118.323181,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[118.32318286440763,30.8939496966796]}"
00000000000000000f64,174990.0562,5/3/1997,China,135,360000,5/16/1997,0,1226,22.905335,113.347956,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[113.34795424132852,22.905336386399703]}"
00000000000000000f82,124210.6771,7/17/1997,China,19,0,7/22/1997,0,1255,35.240279,104.420005,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[104.42000453953395,35.24028008448382]}"
00000000000000000fbd,199739.2037,3/6/1998,China,2,130000,3/13/1998,0,1319,30.355662,113.080095,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[113.08009604104804,30.355660394810773]}"
00000000000000000fd6,70343.62828,5/20/1998,China,58,106000,5/25/1998,0,1370,26.713144,112.017579,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[112.0175769829319,26.713145599080335]}"
00000000000000000fe1,36417.40372,6/12/1998,China,51,434500,7/9/1998,0,1398,28.840425,117.450655,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[117.45065718397672,28.840426643142493]}"
00000000000000000fe2,54190.52806,6/12/1998,China,126,750000,6/25/1998,0,1399,27.688228,119.819935,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[119.81993364220935,27.688226144639447]}"
00000000000000000fe3,170585.7352,6/12/1998,China,40,400000,6/27/1998,0,1400,28.375504,113.649439,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[113.64943852265306,28.375502930906006]}"
00000000000000000fe6,26915.68797,6/15/1998,China,66,500000,6/28/1998,0,1396,24.817843,109.874207,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[109.87420750226892,24.817844828222636]}"
00000000000000000feb,41223.71191,6/25/1998,China,180,150000,7/6/1998,0,1395,23.11987,112.868319,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[112.86831995471672,23.119868197182036]}"
00000000000000000ff3,367328.2598,7/17/1998,China,345,3120000,8/5/1998,0,1391,29.393104,112.798595,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[112.798592991544,29.393105464110775]}"
00000000000000000ff9,292972.717,8/5/1998,China,575,1115000,9/7/1998,0,1390,28.820211,112.321631,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[112.32162970646323,28.820209078966162]}"
00000000000000000ffa,620830.1777,8/8/1998,China,89,2160000,9/14/1998,0,1428,46.575491,123.350026,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[123.35002558218031,46.57548886728434]}"
000000000000000010a3,6806.278459,7/25/2001,China,30,0,7/26/2001,0,1759,34.359065,104.681437,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[104.68143717519642,34.359063616099746]}"
00000000000000001118,124885.4885,5/23/2002,China,22,0,6/22/2002,0,1940,43.367175,82.548628,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[82.54862666900306,43.367174577532126]}"
00000000000000001121,252147.9675,6/8/2002,China,326,300000,6/18/2002,0,1944,33.208789,108.510062,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[108.51006147159453,33.20878944925179]}"
0000000000000000112a,50532.06486,6/12/2002,China,11,0,6/19/2002,0,1954,26.516744,118.077825,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[118.0778252880428,26.516744493181307]}"
0000000000000000112d,20154.02449,6/14/2002,China,0,8000,6/22/2002,0,1959,25.341141,110.573555,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[110.57355507508716,25.341142632349783]}"
0000000000000000114f,127556.4084,7/21/2002,China,15,10000,7/29/2002,0,2005,46.342853,89.004884,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[89.00488327956943,46.342853106225014]}"
0000000000000000001c,17448.17791,8/15/2002,China,0,0,8/19/2002,0,2036,39.73248,75.415129,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[75.41513070864143,39.73248104504944]}"
000000000000000000da,126534.387,7/1/2003,China,18,1600000,8/7/2003,0,2269,32.51656,115.717939,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[115.71793969662869,32.516558601714856]}"
00000000000000000109,471060.825,8/24/2003,China,123,670000,11/12/2003,0,2332,35.681249,107.984942,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[107.98493989513653,35.68124950586119]}"
00000000000000000191,86023.98597,7/17/2004,China,2,135000,7/30/2004,0,2527,27.875808,110.828548,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[110.82854876882844,27.875807148654758]}"
000000000000000001a2,72283.69759,9/3/2004,China,196,500000,9/9/2004,0,2559,30.573577,108.195799,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[108.19579740665084,30.573576663292663]}"
000000000000000001fc,93628.71439,6/17/2005,China,19,210000,6/25/2005,0,2671,26.691359,117.772919,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[117.77292087621029,26.691358431333196]}"
000000000000000001fe,226558.2722,6/19/2005,China,200,1500000,6/30/2005,0,2674,23.544933,111.321754,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[111.3217520999459,23.544932005101767]}"
00000000000000000d1c,268528.5526,9/21/1988,India,731,1250000,10/8/1988,0,253,30.93387,75.045869,Heavy rain,Heavy rain,,2.0,News,"{""type"":""Point"",""coordinates"":[75.04586809130451,30.933872028411102]}"
00000000000000000eab,90174.1472,11/1/1994,Italy,83,10308,11/10/1994,0,912,45.208706,10.240265,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[10.240263141823709,45.208707507887375]}"
000000000000000001ee,443212.0835,5/3/2005,Kenya,4,40000,6/3/2005,0,2652,0.795883,37.238355,Heavy rain,Heavy rain,Uganda,2.0,News,"{""type"":""Point"",""coordinates"":[37.23835421642134,0.7958826515242877]}"
00000000000000000113,48760.15674,9/20/2003,Nepal,18,0,9/23/2003,0,2354,29.170943,81.867223,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[81.86722251882388,29.170944131426005]}"
00000000000000000fa8,71613.68249,11/5/1997,Spain,33,0,11/12/1997,0,1199,38.624887,-7.324974,Heavy rain,Heavy rain,Portugal,2.0,News,"{""type"":""Point"",""coordinates"":[-7.324974218697649,38.62488493438401]}"
00000000000000001082,23423.91539,3/6/2001,Spain,1,0,3/7/2001,0,1700,42.021628,-4.18651,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-4.186511746947678,42.02162745735168]}"
00000000000000000d07,354132.2477,8/5/1988,Sudan,91,2000000,9/10/1988,0,217,15.078157,34.19739,Heavy rain,Heavy rain,,2.0,News,"{""type"":""Point"",""coordinates"":[34.19738998920496,15.078155911557714]}"
00000000000000000e99,1094009.752,8/4/1994,Sudan,8,2000,8/17/1994,0,877,15.564501,30.02603,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[30.026030267636887,15.564501145254948]}"
00000000000000000ffe,326113.1337,8/28/1998,Sudan,25,816000,9/10/1998,0,1435,17.111209,34.283349,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[34.283348080212235,17.11120723215845]}"
00000000000000000c84,678498.8209,1/15/1985,Brazil,229,80000,2/2/1985,0,2,-18.711052,-45.348871,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-45.348870431300334,-18.71105242631587]}"
00000000000000000c8b,1970402.21,4/2/1985,Brazil,32,700000,4/17/1985,0,15,-4.135194,-48.098675,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-48.09867319613091,-4.135191952923571]}"
00000000000000000cca,7036.993954,1/26/1987,Brazil,69,9000,1/28/1987,0,119,-23.577228,-46.680908,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-46.68090647528885,-23.577229274031875]}"
00000000000000000ce6,9181.282186,2/1/1988,Brazil,290,25000,2/10/1988,0,166,-22.493948,-43.276138,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-43.27613757042498,-22.493948641410892]}"
00000000000000000d45,27545.84654,7/5/1989,Brazil,33,410000,7/16/1989,0,312,-9.657775,-36.697338,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-36.6973359447078,-9.65777523031313]}"
00000000000000000dbb,89512.54934,3/19/1991,Brazil,20,17000,3/31/1991,0,498,-23.011642,-45.089462,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-45.089462227516115,-23.011641355513852]}"
00000000000000000f0a,142941.3392,2/13/1996,Brazil,87,10000,2/15/1996,0,1058,-23.062732,-45.623088,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-45.623087309683044,-23.062733735384235]}"
00000000000000000f4d,152482.1148,1/15/1997,Brazil,9,55000,3/15/1997,0,1150,-9.137097,-70.265807,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-70.26580540313265,-9.137094918504364]}"
000000000000000010da,776.3939823,1/2/2002,Brazil,0,0,1/4/2002,0,1857,-15.814609,-50.253135,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-50.25313692021488,-15.814607664241667]}"
00000000000000000053,82.05250957,12/9/2002,Brazil,39,2000,12/11/2002,0,2101,-23.015261,-44.326297,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-44.32629600042097,-23.015262145569256]}"
00000000000000000cba,46913.50281,7/18/1986,Canada,0,1000,7/22/1986,0,91,53.645133,-113.746893,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-113.74689217617613,53.64513495966167]}"
000000000000000001f8,86681.01126,6/7/2005,Canada,4,5000,7/1/2005,0,2666,50.84374,-114.423763,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-114.42376142058394,50.84374039564274]}"
00000000000000000266,63265.46058,4/12/2006,Canada,0,1000,4/24/2006,0,2845,53.535957,-103.358113,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-103.35811421466634,53.53595832946911]}"
0000000000000000108a,9209.576139,4/7/2001,France,0,1029,5/2/2001,0,1710,50.046818,2.36843,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[2.3684292290325106,50.04681877357299]}"
00000000000000000133,86272.34084,12/1/2003,France,9,27000,12/10/2003,0,2395,44.821672,4.940849,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[4.94084895395701,44.82167091375143]}"
00000000000000000f4b,34742.2765,1/12/1997,Greece,6,300,1/14/1997,0,1205,37.509562,22.598723,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[22.59872413886371,37.50956120159297]}"
000000000000000001d6,7609.482823,2/17/2005,Greece,0,300,3/24/2005,0,2626,41.428248,26.418711,Heavy rain,Heavy rain,Bulgaria,2.0,News,"{""type"":""Point"",""coordinates"":[26.418711156521297,41.42824596196753]}"
000000000000000002b1,17966.86453,10/8/2006,Greece,0,3000,10/12/2006,0,2972,40.763791,23.651958,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[23.651959348586576,40.763790854892505]}"
00000000000000000da2,41286.98584,9/22/1990,Mexico,45,5000,9/25/1990,0,462,28.622164,-106.048302,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-106.0483032575134,28.622162564778417]}"
00000000000000000ea5,140070.7285,9/17/1994,Russia,13,700000,9/26/1994,0,901,45.055559,134.789607,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[134.78960854333883,45.05555968220677]}"
00000000000000001131,224555.1309,6/19/2002,Russia,117,200000,7/1/2002,0,1962,43.99291,43.255015,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[43.25501480873481,43.992911310160096]}"
00000000000000000014,10857.76836,8/8/2002,Russia,59,48000,8/12/2002,0,2025,44.327633,38.665416,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[38.66541816295984,44.327633730737]}"
0000000000000000011e,51606.52656,10/25/2003,Russia,0,600,10/27/2003,0,2371,43.812874,40.714533,Heavy rain,Heavy rain,Georgia,2.0,News,"{""type"":""Point"",""coordinates"":[40.71453116555509,43.81287510512721]}"
000000000000000001f0,379339.742,5/11/2005,Russia,1,50,6/7/2005,0,2659,47.935275,135.156655,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[135.15665498745219,47.93527389712845]}"
00000000000000000d0d,11240.57489,8/14/1988,Taiwan,15,10000,8/17/1988,0,220,23.372487,120.448296,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[120.4482967853578,23.372485190061855]}"
000000000000000001fa,3446.401107,6/11/2005,Taiwan,16,2700,6/17/2005,0,2669,22.802656,120.344936,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[120.34493482293892,22.802656666442]}"
00000000000000000ef5,14859.86018,11/4/1995,Turkey,62,4800,11/8/1995,0,1030,38.652037,27.11934,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[27.119338491341875,38.65203640069845]}"
00000000000000000f4a,73848.77504,1/8/1997,Turkey,3,100,1/10/1997,0,1206,39.04097,27.191503,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[27.191504582790845,39.0409681127821]}"
00000000000000000f8b,17023.38581,8/7/1997,Turkey,11,0,8/12/1997,0,1270,39.623723,43.537553,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[43.53755236968325,39.62372357035589]}"
000000000000000002bd,122344.5198,10/27/2006,Turkey,46,63000,11/7/2006,FL-2006-000156-TUR,2987,37.643034,39.646239,Heavy rain,Heavy rain,Syria,2.0,News,"{""type"":""Point"",""coordinates"":[39.64623757157474,37.64303547342577]}"
000000000000000010c0,977.0763003,11/10/2001,Algeria,711,24000,11/14/2001,0,1824,36.683092,3.067931,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[3.067932870387619,36.6830935759431]}"
00000000000000000cb3,62629.38564,1/6/1986,Bolivia,30,11300,4/3/1986,0,71,-16.552466,-66.062814,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-66.06281281869144,-16.552464033757467]}"
00000000000000000f4f,689139.6495,2/1/1997,Bolivia,40,30000,2/15/1997,0,1144,-16.732874,-65.013074,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-65.01307354419447,-16.732874803278836]}"
00000000000000000f54,365814.5289,3/1/1997,Bolivia,16,0,3/4/1997,0,1218,-13.06262,-65.619078,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[-65.61907875466093,-13.062619939894907]}"
00000000000000000d09,60618.09046,8/7/1988,Nigeria,53,0,8/20/1988,0,225,11.870747,9.097728,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[9.097729974404542,11.870746819319358]}"
00000000000000001040,861989.4438,9/15/1999,Nigeria,85,396748,10/11/1999,0,1560,12.563414,5.9793,Heavy rain,Heavy rain,Ghana,2.0,News,"{""type"":""Point"",""coordinates"":[5.979297784586647,12.563414658759534]}"
00000000000000001042,251262.5587,10/26/1999,Nigeria,50,0,11/8/1999,0,1563,6.605118,11.937974,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[11.937972226801108,6.6051192401346155]}"
00000000000000000efb,186990.5503,12/28/1995,Romania,2,19000,1/7/1996,0,1040,45.100681,24.012625,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[24.012624819092434,45.100681325766594]}"
00000000000000000f6d,8488.227186,6/13/1997,Romania,12,400,6/16/1997,0,1241,47.027256,22.231179,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[22.231178275432377,47.0272537723121]}"
00000000000000000fdc,79160.19821,6/8/1998,Romania,31,5952,6/24/1998,0,1405,46.606119,26.810083,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[26.810081996881188,46.60611843242046]}"
00000000000000001022,115184.2511,2/21/1999,Romania,2,8000,3/18/1999,0,1496,49.239162,25.238054,Heavy rain,Heavy rain,Hungary,2.0,News,"{""type"":""Point"",""coordinates"":[25.23805267509517,49.239164095267604]}"
00000000000000001030,121165.0898,6/22/1999,Romania,19,914,7/1/1999,0,1516,47.199892,25.423873,Heavy rain,Heavy rain,Slovakia,2.0,News,"{""type"":""Point"",""coordinates"":[25.423872334194364,47.19989232869731]}"
00000000000000000039,5421.406439,10/13/2002,Romania,0,0,10/16/2002,0,2071,47.646899,26.177966,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[26.177964290645757,47.646899372901046]}"
00000000000000000197,17939.35282,7/28/2004,Romania,8,2000,8/2/2004,0,2532,46.370322,26.528619,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[26.528619079286635,46.37032116871424]}"
000000000000000001ea,58909.96198,4/18/2005,Romania,4,7000,6/4/2005,0,2648,45.6965,21.212857,Heavy rain,Heavy rain,Serbia,2.0,News,"{""type"":""Point"",""coordinates"":[21.212857826958,45.69650194942698]}"
00000000000000000209,40036.82302,7/12/2005,Romania,23,13000,7/28/2005,0,2692,45.764753,27.862878,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[27.862880214700812,45.76475295015102]}"
00000000000000000fa1,713804.8824,10/19/1997,Somalia,2000,230000,11/28/1997,0,1195,3.649112,43.710156,Heavy rain,Heavy rain,Kenya,2.0,News,"{""type"":""Point"",""coordinates"":[43.71015525326004,3.649109806188488]}"
00000000000000000e94,17601.27236,7/15/1994,Vietnam,21,172,7/31/1994,0,865,21.817484,102.979588,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[102.97959004444142,21.817485175198936]}"
00000000000000001046,74776.82346,12/2/1999,Vietnam,120,1000000,12/10/1999,0,1572,16.180951,107.875864,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[107.8758658242682,16.18094957038857]}"
0000000000000000001b,50976.85651,8/14/2002,Vietnam,29,80000,8/22/2002,0,2035,22.564405,104.67945,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[104.67944841612659,22.564406897156392]}"
0000000000000000002e,19984.67672,9/20/2002,Vietnam,76,200000,9/30/2002,0,2059,18.577824,105.175058,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[105.17505966181288,18.577823405041013]}"
00000000000000000250,17541.13307,2/14/2006,Vietnam,0,500,2/21/2006,0,2805,17.042763,106.927963,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[106.92796349962984,17.042764490089105]}"
00000000000000000ec4,67450.14648,4/28/1995,Ethiopia,27,89875,5/15/1995,0,947,5.17608,43.227836,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[43.22783658781406,5.176079911829441]}"
000000000000000001eb,336115.1908,4/23/2005,Ethiopia,177,260000,6/14/2005,0,2649,6.272302,43.286087,Heavy rain,Heavy rain,Somalia,2.0,News,"{""type"":""Point"",""coordinates"":[43.286085824875215,6.272300855707522]}"
000000000000000002bc,504018.9497,10/27/2006,Ethiopia,132,410000,12/25/2006,FL-2006-000157-ETH,2986,4.635063,44.604344,Heavy rain,Heavy rain,Somalia,2.0,News,"{""type"":""Point"",""coordinates"":[44.604343246608586,4.635061640115906]}"
00000000000000001083,373.2331981,3/8/2001,Malaysia,0,12000,3/8/2001,0,1701,3.465682,101.590973,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[101.59097246718574,3.4656802252539385]}"
00000000000000000119,21798.1053,10/3/2003,Malaysia,3,39000,10/25/2003,0,2364,6.647042,100.097143,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[100.09714240057399,6.6470437082391145]}"
0000000000000000026b,2585.875415,4/20/2006,Malaysia,0,500,4/21/2006,0,2850,5.273371,102.149698,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[102.14969782918251,5.273373037714577]}"
000000000000000002cf,18297.70914,12/19/2006,Malaysia,16,90000,1/10/2007,FL-2006-000189-MYS,3005,1.873783,103.222757,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[103.222758202189,1.87378114917376]}"
00000000000000000d7d,777754.3797,4/3/1990,Tanzania,100,4100000,5/1/1990,0,403,-6.503078,35.669277,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[35.6692768195327,-6.50307717162756]}"
00000000000000000ea1,65261.14686,9/3/1994,Thailand,407,2000000,12/18/1994,0,897,16.188549,104.452435,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[104.45243558149566,16.18854787858364]}"
00000000000000000ed9,444498.3186,8/1/1995,Thailand,260,4220000,11/9/1995,0,976,14.963916,101.557779,Heavy rain,Heavy rain,0,2.0,News,"{""type"":""Point"",""coordinates"":[101.5577789189439,14.963918201669482]}"
