Fecha,Nivel (m),Vol1_m3,Vol2_m3,%,Area,Batería,,
3/16/2014,47.6,154254288,179405175,113.0,5318,0,,
3/17/2014,47.6,155099440,180135999,114.0,5398,0,,
3/18/2014,47.6,154988224,180135999,114.0,5387,0,,
3/19/2014,47.6,154154184,179405175,113.3,5308,0,,
3/20/2014,47.5,153119971,177947877,112.6,5210,0,,
3/21/2014,47.5,152402732,177221401,112.0,5142,0,,
3/22/2014,47.5,151485336,176496374,111.0,5055,0,,
3/23/2014,47.5,150901524,175772797,111.0,5000,0,,
3/24/2014,47.5,150484496,175411552,110.5,4960,0,,
3/25/2014,47.4,149900660,174690148,110.0,4905,0,,
3/26/2014,47.4,149400268,173970193,110.0,4857,0,,
3/27/2014,47.4,148733068,173251688,109.0,4794,0,,
3/28/2014,47.4,148733068,173251688,109.0,4794,0,,
3/29/2014,47.4,148716410,173251688,109.0,4793,0,,
3/30/2014,47.4,148399484,172892979,109.0,4763,0,,
3/31/2014,47.4,148566260,173251688,109.0,4778,0,,
4/1/2014,47.4,148399484,172892979,109.0,4763,0,,
4/2/2014,47.4,147982448,172534632,108.8,4723,0,,
4/3/2014,47.4,147482024,172176647,108.0,4676,0,,
4/4/2014,47.3,147092827,171461764,108.0,4639,0,,
4/5/2014,47.3,146759280,171104866,108.0,4607,0,,
4/6/2014,47.3,146231028,170748331,107.0,4557,0,,
4/7/2014,47.3,145814024,170392158,107.0,4517,0,,
4/8/2014,47.3,145897444,170392158,107.0,4525,0,,
4/9/2014,47.3,145897444,170392158,107.0,4525,0,,
4/10/2014,47.3,145563796,170036347,107.0,4493,0,,
4/11/2014,47.3,145730604,170036347,107.0,4509,0,,
4/12/2014,47.4,147315220,171819024,108.3,4660,0,,
4/13/2014,47.4,148482872,173251688,109.0,4771,0,,
4/14/2014,47.4,149650464,174329989,110.0,4881,0,,
4/15/2014,47.4,149900692,174690148,110.0,4905,0,,
4/16/2014,47.4,149483656,174329989,110.0,4865,0,,
4/17/2014,47.4,149066684,173610759,109.5,4826,0,,
4/18/2014,47.4,148399452,172892979,109.0,4763,0,,
4/19/2014,47.4,147565412,172176647,108.3,4684,0,,
4/20/2014,47.3,146898256,171461764,108.0,4620,0,,
4/21/2014,47.3,146564676,171104866,107.8,4588,0,,
4/22/2014,47.3,145563828,170036347,107.0,4494,0,,
4/23/2014,47.3,144979995,169325812,106.3,4438,0,,
4/24/2014,47.3,144479560,168971087,106.0,4391,0,,
4/25/2014,47.3,143979172,168262726,105.8,4343,0,,
4/26/2014,47.2,143478792,167909089,105.0,4296,0,,
4/27/2014,47.2,142894948,167202901,105.0,4241,0,,
4/28/2014,47.2,142477944,166850351,104.5,4201,0,,
4/29/2014,47.2,142311142,166498163,104.2,4185,0,,
4/30/2014,47.2,141977531,166146337,104.0,4153,0,,
5/1/2014,47.2,142394524,166498163,104.5,4193,0,,
5/2/2014,47.2,142144328,166498163,104.0,4169,0,,
5/3/2014,47.2,141894100,166146337,104.0,4145,0,,
5/4/2014,47.2,141727324,165794873,104.0,4130,0,,
5/5/2014,47.2,141477096,165794873,104.0,4106,0,,
5/6/2014,47.2,141866304,166146337,104.0,4143,0,,
5/9/2014,47.2,140976704,165093033,103.0,4058,0,,
5/10/2014,47.2,140643124,164742656,103.0,4027,0,,
5/11/2014,47.1,140142712,164392642,103.0,3980,0,,
5/12/2014,47.1,139975936,164042990,103.0,3964,0,,
5/13/2014,47.1,139642256,163693700,102.0,3932,0,,
5/14/2014,47.1,139475480,163693700,102.0,3916,0,,
5/15/2014,47.1,139892516,164042990,102.8,3956,0,,
5/16/2014,47.1,140226100,164392642,103.0,3987,0,,
5/17/2014,47.2,140643152,164742656,103.0,4027,0,,
5/18/2014,47.1,140392904,164392642,103.0,4003,0,,
5/19/2014,47.1,140309516,164392642,103.0,3995,0,,
5/20/2014,47.1,139892516,164042990,102.8,3956,0,,
5/21/2014,47.1,139531072,163693700,102.0,3921,0,,
5/22/2014,47.1,139725676,163693700,102.3,3940,0,,
5/23/2014,47.1,139308704,163344772,102.0,3900,0,,
5/24/2014,47.1,139141864,163344772,102.0,3885,0,,
5/25/2014,47.1,139108522,162996207,102.0,3881,0,,
5/26/2014,47.1,138891636,162996207,102.0,3861,0,,
5/27/2014,47.1,138863840,162996207,102.0,3858,0,,
5/28/2014,47.1,138975024,162996207,102.0,3869,0,,
5/29/2014,47.1,138530288,162648004,101.7,3826,0,,
5/30/2014,47.1,138558084,162648004,101.8,3829,0,,
5/31/2014,47.1,139225284,163344772,102.0,3892,0,,
6/1/2014,47.1,139531072,163693700,102.0,3921,0,,
6/2/2014,47.1,140059324,164042990,103.0,3972,0,,
6/3/2014,47.2,140559736,164742656,103.0,4019,0,,
6/4/2014,47.1,140420709,164392642,103.0,4006,0,,
6/5/2014,47.1,140226100,164392642,103.0,3987,0,,
6/6/2014,47.1,139975936,164042990,103.0,3964,0,,
6/7/2014,47.1,139975904,164042990,102.8,3964,0,,
6/8/2014,47.1,140142712,164392642,103.0,3980,0,,
6/9/2014,47.1,139975904,164042990,102.8,3964,0,,
6/10/2014,47.1,140142712,164392642,103.0,3980,0,,
6/11/2014,47.1,139892516,164042990,102.8,3956,0,,
6/12/2014,47.1,139725708,163693700,102.5,3940,0,,
6/13/2014,47.2,140726540,164742656,103.0,4035,0,,
6/14/2014,47.2,140726540,164742656,103.0,4035,0,,
6/15/2014,47.2,140809928,165093033,103.0,4043,0,,
6/16/2014,47.2,140726540,164742656,103.0,4035,0,,
6/17/2014,47.2,140559736,164742656,103.0,4019,0,,
6/18/2014,47.1,140242778,164392642,103.0,3989,0,,
6/19/2014,47.1,139975936,164042990,103.0,3964,0,,
6/20/2014,47.1,139809096,164042990,102.5,3948,0,,
6/21/2014,47.1,139642288,163693700,102.3,3932,0,,
6/22/2014,47.1,139392092,163344772,102.0,3908,0,,
6/23/2014,47.1,139475512,163693700,102.3,3916,0,,
6/24/2014,47.2,140976704,165093033,103.3,4058,0,,
6/25/2014,47.2,141226868,165443772,103.8,4082,0,,
6/26/2014,47.2,141060092,165093033,103.3,4066,0,,
6/27/2014,47.2,140893316,165093033,103.0,4050,0,,
6/28/2014,47.2,140476320,164742656,103.0,4011,0,,
6/29/2014,47.2,140726540,164742656,103.0,4035,0,,
6/30/2014,47.1,140309488,164392642,103.0,3995,0,,
7/1/2014,47.1,140042646,164042990,103.0,3970,0,,
7/2/2014,47.2,140476320,164742656,103.0,4011,0,,
7/3/2014,47.2,140893316,165093033,103.0,4050,0,,
7/4/2014,47.2,140809928,165093033,103.0,4043,0,,
7/5/2014,47.2,141977516,166146337,104.0,4153,0,,
7/6/2014,47.3,146314453,170748331,107.3,4565,0,,
7/7/2014,47.5,150901492,175772797,111.0,5000,0,,
7/8/2014,47.4,149817300,174690148,110.0,4897,0,,
7/9/2014,47.4,147732224,172176647,108.5,4699,0,,
7/10/2014,47.3,145980832,170392158,107.3,4533,0,,
7/11/2014,47.3,144396172,168616726,106.0,4383,0,,
7/12/2014,47.2,143228560,167555814,105.3,4272,0,,
7/13/2014,47.2,143311984,167555814,105.0,4280,0,,
7/14/2014,47.2,143729016,167909089,105.3,4320,0,,
7/15/2014,47.2,143740928,167909089,105.3,4321,0,,
7/16/2014,47.2,143645596,167909089,105.3,4312,0,,
7/17/2014,47.2,143728980,167909089,105.5,4320,0,,
7/18/2014,47.2,143395372,167555814,105.0,4288,0,,
7/19/2014,47.2,143395372,167555814,105.0,4288,0,,
7/20/2014,47.2,143395404,167555814,105.0,4288,0,,
7/21/2014,47.2,142894948,167202901,105.0,4241,0,,
7/22/2014,47.2,142394556,166498163,104.3,4193,0,,
7/23/2014,47.2,142894944,167202901,105.0,4241,0,,
7/24/2014,47.2,142894944,167202901,105.0,4241,0,,
7/25/2014,47.2,141532709,165794873,104.0,4111,0,,
7/26/2014,47.2,141477096,165794873,104.0,4106,0,,
7/27/2014,47.2,140893316,165093033,103.0,4050,0,,
7/28/2014,47.1,140420709,164392642,103.0,4006,0,,
7/29/2014,47.1,140142712,164392642,103.0,3980,0,,
7/30/2014,47.2,141143480,165443772,103.8,4074,0,,
7/31/2014,47.2,141226868,165443772,103.8,4082,0,,
8/1/2014,47.2,140976704,165093033,103.0,4058,0,,
8/2/2014,47.2,141060092,165093033,103.3,4066,0,,
8/3/2014,47.2,142311168,166498163,104.0,4185,0,,
8/4/2014,47.2,142644720,166850351,105.0,4217,0,,
8/5/2014,47.2,142511299,166850351,104.6,4204,0,,
8/6/2014,47.2,142311136,166498163,104.3,4185,0,,
8/7/2014,47.2,142394556,166498163,104.3,4193,0,,
8/8/2014,47.2,141977488,166146337,104.0,4153,0,,
8/9/2014,47.2,141727292,165794873,104.0,4130,0,,
8/10/2014,47.2,141643936,165794873,104.0,4122,0,,
8/11/2014,47.2,141393676,165443772,104.0,4098,0,,
8/12/2014,47.2,141310256,165443772,104.0,4090,0,,
8/13/2014,47.2,140893316,165093033,103.0,4050,0,,
8/14/2014,47.1,140442976,164392642,103.0,4008,0,,
8/15/2014,47.1,140142712,164392642,103.0,3980,0,,
8/16/2014,47.1,139892516,164042990,102.8,3956,0,,
8/17/2014,47.1,139809096,164042990,102.5,3948,0,,
8/18/2014,47.1,139558868,163693700,102.0,3924,0,,
8/19/2014,47.1,139642256,163693700,102.0,3932,0,,
8/21/2014,47.1,139308704,163344772,102.0,3900,0,,
8/22/2014,47.1,139241968,163344772,102.0,3894,0,,
8/23/2014,47.1,139141864,163344772,102.0,3885,0,,
8/24/2014,47.1,139086251,162996207,102.0,3879,0,,
8/25/2014,47.1,139141864,163344772,102.0,3885,0,,
8/26/2014,47.1,139475480,163693700,102.3,3916,0,,
8/27/2014,47.1,138975024,162996207,102.0,3869,0,,
8/28/2014,47.1,138975024,162996207,102.0,3869,0,,
8/29/2014,47.1,138808248,162996207,102.0,3853,0,,
8/30/2014,47.1,138724860,162648004,101.8,3845,0,,
8/31/2014,47.1,138808248,162996207,102.0,3853,0,,
9/1/2014,47.1,138752656,162648004,102.0,3848,0,,
9/2/2014,47.1,138474696,162648004,101.5,3821,0,,
9/3/2014,47.1,138641472,162648004,102.0,3837,0,,
9/4/2014,47.1,138558084,162648004,101.8,3829,0,,
9/5/2014,47.1,138307888,162300163,101.3,3805,0,,
9/6/2014,47.1,138975088,162996207,101.8,3869,0,,
9/7/2014,47.1,139558868,163693700,102.0,3924,0,,
9/8/2014,47.1,139809096,164042990,102.5,3948,0,,
9/9/2014,47.2,142199989,166498163,104.7,4175,0,,
9/10/2014,47.3,146064216,170392158,107.3,4541,0,,
9/11/2014,47.4,148716410,173251688,109.0,4793,0,,
9/12/2014,47.4,148115914,172534632,108.6,4736,0,,
9/13/2014,47.3,147065060,171461764,108.0,4636,0,,
9/14/2014,47.4,149650492,174329989,110.0,4881,0,,
9/15/2014,47.8,160926403,186778618,118.2,5951,0,,
9/16/2014,47.8,163061478,189018910,119.6,6153,0,,
9/17/2014,47.7,158324272,183811851,116.3,5704,0,,
9/18/2014,47.5,153153376,178311658,112.5,5213,0,,
9/19/2014,47.4,149428083,173970193,109.7,4860,0,,
9/20/2014,47.4,147381952,171819024,108.4,4666,0,,
9/21/2014,47.3,145113450,169325812,106.4,4451,0,,
9/22/2014,47.2,143728948,167909089,105.5,4320,0,,
9/23/2014,47.2,142978349,167202901,105.0,4248,0,,
9/24/2014,47.2,142394524,166498163,104.5,4193,0,,
9/25/2014,47.2,141477096,165794873,103.8,4106,0,,
9/26/2014,47.2,141643872,165794873,104.0,4122,0,,
9/27/2014,47.2,141393676,165443772,104.0,4098,0,,
9/28/2014,47.2,141143480,165443772,103.8,4074,0,,
9/29/2014,47.3,143979172,168262726,105.8,4343,0,,
9/30/2014,47.2,143645611,167909089,105.1,4312,0,,
10/1/2014,47.2,143395404,167555814,105.0,4288,0,,
10/2/2014,47.2,142477944,166850351,104.5,4201,0,,
10/3/2014,47.2,141777331,165794873,104.0,4134,0,,
10/4/2014,47.2,141060124,165093033,103.3,4066,0,,
10/5/2014,47.2,140531931,164742656,103.0,4016,0,,
10/6/2014,47.2,140559736,164742656,103.0,4019,0,,
10/7/2014,47.1,140309516,164392642,103.0,3995,0,,
10/8/2014,47.1,140109357,164042990,103.0,3976,0,,
10/9/2014,47.2,140643096,164742656,103.3,4027,0,,
10/10/2014,47.2,142394556,166498163,104.3,4193,0,,
10/11/2014,47.2,143311952,167555814,105.0,4280,0,,
10/12/2014,47.2,143145176,167555814,105.0,4264,0,,
10/13/2014,47.2,142477944,166850351,104.5,4201,0,,
10/14/2014,47.2,141810691,166146337,104.0,4137,0,,
10/15/2014,47.2,141226900,165443772,103.8,4082,0,,
10/16/2014,47.2,141560516,165794873,103.8,4114,0,,
10/17/2014,47.2,141727292,165794873,104.0,4130,0,,
10/18/2014,47.2,141643936,165794873,104.0,4122,0,,
10/19/2014,47.2,141477096,165794873,104.0,4106,0,,
10/20/2014,47.2,140976704,165093033,103.3,4058,0,,
10/21/2014,47.1,140392932,164392642,103.0,4003,0,,
10/22/2014,47.1,140142712,164392642,103.0,3980,0,,
10/23/2014,47.1,139809096,164042990,102.5,3948,0,,
10/24/2014,47.1,139642256,163693700,102.0,3932,0,,
10/25/2014,47.1,139308704,163344772,102.0,3900,0,,
10/26/2014,47.1,138975056,162996207,102.0,3869,0,,
10/27/2014,47.1,138724860,162648004,101.8,3845,0,,
10/28/2014,47.1,138863840,162996207,102.0,3858,0,,
10/29/2014,47.1,138975067,162996207,102.0,3869,0,,
10/30/2014,47.1,139141864,163344772,102.0,3885,0,,
10/31/2014,47.1,139308704,163344772,102.0,3900,0,,
11/1/2014,47.1,140142708,164392642,102.8,3980,0,,
11/2/2014,47.1,140087120,164042990,103.0,3974,0,,
11/3/2014,47.2,140754304,164742656,103.3,4037,0,,
11/4/2014,47.2,143395400,167555814,105.3,4288,0,,
11/5/2014,47.3,145230212,169680898,106.5,4462,0,,
11/6/2014,47.3,147065064,171461764,108.0,4636,0,,
11/7/2014,47.4,147760048,172176647,108.3,4702,0,,
11/8/2014,47.4,148382781,172892979,109.0,4761,0,,
11/9/2014,47.4,148149256,172892979,109.0,4739,0,,
11/10/2014,47.4,147982448,172534632,108.8,4723,0,,
11/11/2014,47.4,147815640,172534632,108.5,4707,0,,
11/12/2014,47.4,147982448,172534632,108.8,4723,0,,
11/13/2014,47.4,148065836,172534632,109.0,4731,0,,
11/14/2014,47.4,147648832,172176647,108.3,4691,0,,
11/15/2014,47.4,147398640,171819024,108.0,4668,0,,
11/16/2014,47.4,147398604,171819024,108.0,4668,0,,
11/17/2014,47.3,147065028,171461764,108.0,4636,0,,
11/18/2014,47.3,146731452,171104866,107.8,4604,0,,
11/19/2014,47.3,146564676,171104866,107.8,4588,0,,
11/20/2014,47.3,146180995,170748331,107.0,4552,0,,
11/21/2014,47.3,145814024,170392158,107.0,4517,0,,
11/22/2014,47.3,146064220,170392158,107.3,4541,0,,
11/23/2014,47.3,145230212,169680898,106.8,4462,0,,
11/24/2014,47.3,145230212,169680898,106.8,4462,0,,
11/25/2014,47.3,145480408,170036347,107.0,4486,0,,
11/26/2014,47.3,144729756,168971087,106.3,4415,0,,
11/27/2014,47.3,143979176,168262726,105.5,4344,0,,
11/28/2014,47.2,143145176,167555814,105.0,4264,0,,
11/29/2014,47.2,142144328,166498163,104.3,4169,0,,
11/30/2014,47.2,141727324,165794873,104.0,4130,0,,
12/1/2014,47.2,141560516,165794873,104.0,4114,0,,
12/2/2014,47.2,142978364,167202901,104.8,4249,0,,
12/3/2014,47.3,146314444,170748331,107.5,4565,0,,
12/4/2014,47.4,148760832,173251688,109.3,4797,0,,
12/5/2014,47.5,150734720,175411552,110.8,4984,0,,
12/6/2014,47.5,151235140,176134404,111.0,5031,0,,
12/7/2014,47.5,151235108,176134404,111.0,5032,0,,
12/8/2014,47.5,151151720,176134404,111.0,5024,0,,
12/9/2014,47.5,150818104,175772797,111.0,4992,0,,
12/10/2014,47.5,151874565,176858706,111.7,5092,0,,
12/11/2014,47.5,151068332,175772797,111.0,5016,0,,
12/12/2014,47.5,150818104,175772797,111.0,4992,0,,
12/13/2014,47.5,150734724,175411552,110.8,4984,0,,
12/14/2014,47.4,149817272,174690148,110.0,4897,0,,
12/15/2014,47.4,148899876,173610759,109.3,4810,0,,
12/16/2014,47.4,148065868,172534632,108.8,4731,0,,
12/17/2014,47.4,147315220,171819024,108.0,4660,0,,
12/18/2014,47.3,146648053,171104866,107.7,4596,0,,
12/19/2014,47.3,145730636,170036347,107.0,4510,0,,
12/20/2014,47.3,144646336,168971087,106.0,4407,0,,
12/21/2014,47.3,144312792,168616726,105.8,4375,0,,
12/22/2014,47.2,142644752,166850351,104.8,4217,0,,
12/23/2014,47.2,141477096,165794873,103.8,4106,0,,
12/24/2014,47.1,140309512,164392642,102.8,3995,0,,
12/25/2014,47.1,139058476,162996207,102.0,3877,0,,
12/26/2014,47.1,138057660,161952685,101.3,3782,0,,
12/27/2014,47.0,137056820,160912423,100.5,3687,0,,
12/28/2014,47.0,135889204,159875422,100.0,3576,0,,
12/29/2014,47.0,134721580,158497827,99.0,3466,0,,
12/30/2014,46.9,133637354,157468434,98.5,3363,0,,
12/31/2014,46.9,132886744,156783983,97.5,3292,0,,
1/1/2015,46.9,132146682,156100982,97.3,3241,0,,
1/2/2015,46.9,131583912,155419430,96.8,3227,0,,
1/3/2015,46.8,130278891,154060673,95.7,3210,0,,
1/4/2015,46.8,128916845,152370378,94.6,3193,0,,
1/5/2015,46.8,127519000,151024663,93.7,3176,0,,
1/6/2015,46.7,125622661,149016960,92.3,3152,0,,
1/7/2015,46.7,124921496,148350623,91.5,3144,0,,
1/8/2015,46.6,123601500,147022298,90.8,3128,0,,
1/9/2015,46.6,122438060,145699770,90.3,3114,0,,
1/10/2015,46.6,121431836,144711678,89.0,3101,0,,
1/11/2015,46.5,120425612,143399293,88.3,3089,0,,
1/12/2015,46.5,119419388,142418809,87.5,3078,0,,
1/13/2015,46.5,118552510,141441585,87.0,3067,0,,
1/14/2015,46.5,118985931,142092706,87.2,3073,0,,
1/15/2015,46.4,117974592,140791914,86.7,3060,0,,
1/16/2015,46.4,117004462,139820125,86.0,3049,0,,
1/17/2015,46.4,116229509,139174077,85.0,3039,0,,
1/18/2015,46.4,115019181,137886328,84.7,3025,0,,
1/19/2015,46.3,113707891,136284793,83.7,3009,0,,
1/20/2015,46.3,112908859,135646715,83.0,3000,0,,
1/21/2015,46.2,111363500,134057861,81.5,2982,0,,
1/22/2015,46.2,109926688,132478063,80.7,2964,0,,
1/23/2015,46.1,108621676,130907323,79.5,2949,0,,
1/24/2015,46.1,107443156,129657252,78.5,2933,0,,
1/25/2015,46.1,106104747,128412977,77.7,2910,0,,
1/26/2015,46.0,104941872,127174499,77.0,2887,0,,
1/27/2015,46.0,104185413,126249445,76.3,2859,0,,
1/28/2015,46.0,104202648,126249445,76.3,2849,0,,
1/29/2015,46.0,103571987,125634553,75.8,2830,0,,
1/30/2015,45.9,102372436,124409117,75.0,2775,0,,
1/31/2015,45.9,101748946,123493845,74.5,2752,0,,
2/1/2015,45.9,100928748,122581832,74.0,2740,0,,
2/2/2015,45.8,99903752,121673081,73.0,2725,0,,
2/3/2015,45.8,98816310,120466484,72.3,2708,0,,
2/4/2015,45.8,98412224,119865359,72.0,2703,0,,
2/5/2015,45.8,97988871,119265684,71.7,2697,0,,
2/6/2015,45.7,95508312,116585077,70.0,2661,0,,
2/7/2015,45.6,94137646,115108531,69.0,2641,0,,
2/8/2015,45.6,92960508,113933816,68.0,2624,0,,
2/9/2015,45.5,92050284,112764897,67.3,2612,0,,
2/10/2015,45.5,90555000,111022387,66.3,2591,0,,
2/11/2015,45.5,89839838,110444448,65.8,2581,0,,
2/12/2015,45.4,89233028,109580258,65.0,2573,0,,
2/13/2015,45.4,88867252,109292919,65.3,2568,0,,
2/14/2015,45.3,87039187,107291691,63.8,2542,0,,
2/15/2015,45.3,85808644,105873111,62.8,2526,0,,
2/16/2015,45.2,84550910,104463588,62.0,2509,0,,
2/17/2015,45.2,83548706,103342490,61.3,2496,0,,
2/18/2015,45.2,82243722,101949270,60.3,2479,0,,
2/19/2015,45.1,81437444,100841215,59.5,2469,0,,
2/20/2015,45.1,80454100,99738957,59.0,2456,0,,
2/21/2015,45.0,78925544,98096438,57.8,2433,0,,
2/22/2015,45.0,77726750,96737635,56.5,2400,0,,
2/23/2015,44.9,76064408,94850527,56.0,2352,0,,
2/24/2015,44.8,74582715,93247135,54.3,2333,0,,
2/25/2015,44.8,73727736,92185453,54.0,2322,0,,
2/26/2015,44.8,72803325,91129567,53.3,2311,0,,
2/27/2015,44.7,71994440,90341457,52.8,2301,0,,
2/28/2015,44.7,70791638,88775018,51.8,2287,0,,
3/1/2015,44.6,69538104,87479615,50.5,2271,0,,
3/2/2015,44.6,68318648,85937087,49.7,2256,0,,
3/3/2015,44.5,67533977,85170714,49.0,2247,0,,
3/4/2015,44.5,67179048,84661610,49.0,2243,0,,
3/5/2015,44.5,66375667,83900671,48.7,2233,0,,
3/6/2015,44.4,65822632,83142993,48.6,2226,0,,
3/7/2015,44.4,65161282,82388575,47.8,2218,0,,
3/8/2015,44.4,64495839,81637418,47.3,2210,0,,
3/9/2015,44.4,63670363,80889522,46.5,2200,0,,
3/10/2015,44.3,62736088,79650273,46.0,2189,0,,
3/11/2015,44.3,61918442,78911072,45.0,2179,0,,
3/12/2015,44.2,60939636,77686315,44.8,2167,0,,
3/13/2015,44.2,60128516,76713030,44.3,2157,0,,
3/14/2015,44.1,59215287,75745542,43.0,2147,0,,
3/15/2015,44.1,58303299,74783851,42.5,2135,0,,
3/16/2015,44.1,57453441,73827956,42.0,2124,0,,
3/17/2015,44.0,56869611,73114839,41.3,2117,0,,
3/18/2015,44.0,56338854,72641239,41.0,2110,0,,
3/19/2015,44.0,55857983,71933557,41.0,2051,0,,
3/20/2015,44.0,55576933,71698387,40.5,2008,0,,
3/21/2015,43.9,55014831,70995052,40.0,1921,0,,
3/22/2015,43.9,54452766,70294977,40.0,1835,0,,
3/23/2015,43.9,53953190,69598163,39.0,1813,0,,
3/24/2015,43.9,53637511,69135431,39.0,1808,0,,
3/25/2015,43.9,53637493,69135431,39.0,1808,0,,
3/26/2015,43.8,53231617,68674149,39.0,1801,0,,
3/27/2015,43.8,53141449,68444051,39.0,1800,0,,
3/28/2015,43.8,52855788,68214316,38.7,1795,0,,
3/29/2015,43.8,52600882,67755932,38.3,1792,0,,
3/30/2015,43.8,52495849,67755932,38.7,1790,0,,
4/6/2015,43.7,51488448,66389475,37.0,1776,0,,
4/9/2015,43.7,50777300,65485750,37.0,1766,0,,
4/10/2015,43.7,50601800,65260724,37.0,1764,0,,
4/20/2015,43.6,49110444,63473561,36.0,1745,0,,
4/21/2015,43.6,49022700,63251796,36.0,1744,0,,
4/22/2015,43.6,48850448,63030393,36.0,1742,0,,
4/23/2015,43.6,48678184,62809353,35.1,1740,0,,
4/24/2015,43.6,48735605,62809353,35.4,1741,0,,
4/25/2015,43.6,48577672,62588675,35.0,1739,0,,
4/26/2015,43.6,48411916,62368359,35.0,1738,0,,
4/27/2015,43.6,48362323,62368359,35.1,1737,0,,
4/28/2015,43.6,48223962,62148405,35.6,1736,0,,
4/29/2015,43.5,47989051,61928814,35.3,1733,0,,
4/30/2015,43.5,47788067,61709585,35.0,1730,0,,
5/1/2015,43.5,47658874,61490718,34.8,1728,0,,
5/2/2015,43.5,47443532,61272213,34.3,1726,0,,
5/3/2015,43.5,47515313,61272213,34.4,1727,0,,
5/4/2015,43.5,47371763,61054071,34.6,1725,0,,
5/5/2015,43.5,47179416,60836291,34.5,1723,0,,
5/6/2015,43.5,47127748,60836291,34.0,1722,0,,
5/7/2015,43.5,46783172,60401818,34.0,1718,0,,
5/8/2015,43.5,46697012,60401818,34.0,1717,0,,
5/12/2015,43.5,46438600,59968794,34.0,1714,0,,
5/13/2015,43.5,46438600,59968794,34.0,1714,0,,
5/19/2015,43.4,46180154,59752826,33.5,1711,0,,
5/20/2015,43.4,46266297,59752826,33.8,1712,0,,
5/22/2015,43.5,46352440,59968794,34.0,1713,0,,
5/23/2015,43.4,46323720,59752826,34.0,1713,0,,
5/25/2015,43.5,47300000,61054071,35.0,1724,0,,
5/26/2015,43.5,47300000,61054071,35.0,1724,0,,
5/27/2015,43.5,47300000,61054071,35.0,1724,0,,
5/29/2015,43.5,47300000,61054071,35.0,1724,0,,
6/2/2015,43.5,47300000,61054071,35.0,1724,0,,
6/3/2015,43.5,47213874,61054071,34.5,1723,0,,
6/4/2015,43.5,47265550,61054071,34.8,1724,0,,
6/5/2015,43.5,47127748,60836291,34.0,1722,0,,
6/6/2015,43.5,47300000,61054071,35.0,1724,0,,
6/8/2015,43.5,47610072,61490718,34.8,1728,0,,
6/9/2015,43.5,47701944,61490718,35.0,1729,0,,
6/10/2015,43.5,47709121,61490718,35.0,1729,0,,
6/11/2015,43.5,47747874,61709585,35.0,1730,0,,
6/12/2015,43.5,47644532,61490718,35.0,1728,0,,
6/13/2015,43.5,47610072,61490718,34.8,1728,0,,
6/14/2015,43.5,47587099,61490718,34.8,1728,0,,
6/15/2015,43.5,47472243,61272213,34.3,1726,0,,
6/16/2015,43.5,47472241,61272213,34.3,1726,0,,
6/17/2015,43.5,47816768,61709585,35.0,1731,0,,
6/19/2015,43.5,47472232,61272213,34.0,1726,0,,
6/23/2015,43.5,47521461,61272213,34.3,1727,0,,
6/24/2015,43.5,47472232,61272213,34.0,1726,0,,
6/25/2015,43.5,47357411,61054071,34.7,1725,0,,
6/26/2015,43.5,47472232,61272213,34.0,1726,0,,
6/27/2015,43.5,47414821,61272213,34.3,1725,0,,
6/28/2015,43.5,47386116,61272213,34.5,1725,0,,
6/29/2015,43.5,47414821,61272213,34.3,1725,0,,
6/30/2015,43.5,47447627,61272213,34.1,1726,0,,
7/1/2015,43.5,47472232,61272213,34.0,1726,0,,
7/2/2015,43.5,47472232,61272213,34.0,1726,0,,
